accident_index;accident_year;accident_reference;location_easting_osgr;location_northing_osgr;X;Y;police_force;accident_severity;number_of_vehicles;number_of_casualties;date;day_of_week;time;local_authority_district;local_authority_ons_district;local_authority_highway;first_road_class;first_road_number;road_type;speed_limit;junction_detail;junction_control;second_road_class;second_road_number;pedestrian_crossing_human_control;pedestrian_crossing_physical_facilities;light_conditions;weather_conditions;road_surface_conditions;special_conditions_at_site;carriageway_hazards;urban_or_rural_area;did_police_officer_attend_scene_of_accident;trunk_road_flag;lsoa_of_accident_location;tranche_horaire;week_number
2.02E+12;2020;10258509;525676;183349;-0.189402;51.535067;1;3;2;1;25/07/2020;7;06:31:00;2;E09000007;E09000007;4;414;6;30;3;4;5;0;0;1;1;1;1;0;0;1;1;2;E01000930;3;30
2.02E+12;2020;10258404;538232;163799;-0.016111;51.356454;1;3;1;1;25/07/2020;7;06:58:00;20;E09000008;E09000008;5;0;6;20;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01001055;3;30
2.02E+12;2020;10258440;530363;176285;-0.124472;51.470523;1;3;2;1;25/07/2020;7;08:55:00;9;E09000022;E09000022;3;3;6;30;0;-1;0;-1;0;0;1;1;1;0;0;1;1;2;E01003093;4;30
2.02E+12;2020;10259249;518524;181962;-0.292935;51.524146;1;3;2;1;25/07/2020;7;09:00:00;27;E09000009;E09000009;6;0;6;30;6;4;6;0;9;9;1;1;1;0;0;1;3;2;E01001280;4;30
2.02E+12;2020;10258415;538216;178399;-0.010652;51.487657;1;2;2;1;25/07/2020;7;09:30:00;5;E09000030;E09000030;3;1206;3;20;3;4;6;0;0;4;1;2;2;0;1;1;1;2;E01004217;4;30
2.02E+12;2020;10261573;541393;181742;0.036415;51.516912;1;3;2;1;25/07/2020;7;09:40:00;17;E09000025;E09000025;5;0;9;30;3;4;6;0;9;9;1;9;9;9;9;1;3;2;E01003516;4;30
2.02E+12;2020;10258443;536515;174635;-0.03659;51.454245;1;2;2;1;25/07/2020;7;11:40:00;7;E09000023;E09000023;5;0;6;20;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01003233;5;30
2.02E+12;2020;10258447;526625;190576;-0.173125;51.599804;1;3;2;1;25/07/2020;7;11:40:00;30;E09000003;E09000003;3;1000;3;30;6;2;5;0;0;5;1;1;1;4;0;1;3;2;E01000184;5;30
2.02E+12;2020;10258448;522946;184641;-0.228291;51.547279;1;3;1;1;25/07/2020;7;12:13:00;28;E09000005;E09000005;3;407;6;30;0;-1;0;-1;0;4;1;1;1;0;0;1;1;2;E01000642;6;30
2.02E+12;2020;10258450;510898;174488;-0.405159;51.458516;1;3;2;3;25/07/2020;7;12:20:00;25;E09000018;E09000018;3;315;6;30;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01002592;6;30
2.02E+12;2020;10258442;547017;168133;0.111758;51.393194;1;3;2;1;25/07/2020;7;12:50:00;19;E09000006;E09000006;3;224;6;30;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01000722;6;30
2.02E+12;2020;10258459;530544;186083;-0.118241;51.558533;1;3;1;2;25/07/2020;7;13:44:00;3;E09000019;E09000019;3;503;3;20;3;2;6;0;0;0;1;1;1;0;0;1;1;2;E01002731;6;30
2.02E+12;2020;10258518;511376;180791;-0.396296;51.515075;1;3;3;2;25/07/2020;7;13:48:00;26;E09000017;E09000017;6;0;2;30;3;2;3;4020;0;9;1;2;9;0;0;1;3;2;E01002546;6;30
2.02E+12;2020;10258481;535078;200065;-0.047491;51.68311;1;3;3;1;25/07/2020;7;14:02:00;32;E09000010;E09000010;1;25;3;70;5;4;3;10;0;0;1;2;1;0;0;2;1;1;E01001551;7;30
2.02E+12;2020;10260383;532610;165325;-0.096237;51.371507;1;3;2;1;25/07/2020;7;14:20:00;20;E09000008;E09000008;3;232;1;40;1;2;5;0;0;5;1;1;1;0;0;1;3;2;E01001045;7;30
2.02E+12;2020;10258527;517318;189060;-0.307945;51.588192;1;3;2;1;25/07/2020;7;14:36:00;29;E09000015;E09000015;5;0;6;20;3;4;6;0;0;0;1;2;2;0;0;1;1;2;E01002174;7;30
2.02E+12;2020;10258867;538113;175506;-0.013266;51.461685;1;3;2;1;25/07/2020;7;14:55:00;7;E09000023;E09000023;3;21;2;30;0;-1;0;-1;0;0;1;1;1;0;1;1;1;2;E01003296;7;30
2.02E+12;2020;10258482;551037;184135;0.176327;51.535919;1;1;1;1;25/07/2020;7;15:13:00;15;E09000016;E09000016;4;178;3;30;0;-1;0;-1;0;0;1;2;2;0;0;1;1;2;E01002368;7;30
2.02E+12;2020;10258473;541853;190011;0.046371;51.5911;1;3;2;1;25/07/2020;7;15:19:00;14;E09000026;E09000026;3;1400;3;40;3;4;5;0;0;0;1;2;2;0;0;1;1;2;E01003677;7;30
2.02E+12;2020;10258614;544264;189743;0.081041;51.58808;1;3;2;1;25/07/2020;7;15:19:00;14;E09000026;E09000026;5;0;6;30;3;2;3;123;0;5;1;2;2;0;0;1;3;2;E01003701;7;30
2.02E+12;2020;10258731;519278;183545;-0.281536;51.538215;1;3;2;1;25/07/2020;7;15:20:00;28;E09000005;E09000005;3;406;9;40;5;4;6;0;9;9;1;1;2;0;0;1;3;2;E01000600;7;30
2.02E+12;2020;10258484;526206;168191;-0.187172;51.398721;1;3;2;1;25/07/2020;7;15:40:00;22;E09000024;E09000024;3;297;1;30;1;4;3;239;0;5;1;2;2;0;0;1;3;2;E01003453;7;30
2.02E+12;2020;10258497;530936;172128;-0.117764;51.433032;1;2;2;1;25/07/2020;7;16:00:00;9;E09000022;E09000022;5;0;6;30;6;2;5;0;0;5;1;2;2;0;0;1;1;2;E01003079;8;30
2.02E+12;2020;10258521;511150;171369;-0.402511;51.430434;1;3;2;1;25/07/2020;7;16:04:00;25;E09000018;E09000018;5;0;1;30;1;4;3;316;0;4;1;2;2;0;0;1;1;2;E01002617;8;30
2.02E+12;2020;10258505;525766;182244;-0.188499;51.525116;1;3;2;1;25/07/2020;7;16:07:00;1;E09000033;E09000033;5;0;6;30;6;4;6;0;0;0;1;1;1;0;0;1;1;2;E01033608;8;30
2.02E+12;2020;10258500;522823;185508;-0.229762;51.555098;1;3;1;1;25/07/2020;7;16:10:00;28;E09000005;E09000005;5;0;1;30;1;4;6;0;0;8;1;2;2;0;0;1;1;2;E01000555;8;30
2.02E+12;2020;10258615;540273;172089;0.016454;51.430449;1;3;2;1;25/07/2020;7;17:00:00;7;E09000023;E09000023;5;0;6;30;0;-1;0;-1;0;0;1;2;2;9;0;1;3;2;E01003236;8;30
2.02E+12;2020;10258491;507507;178876;-0.452614;51.498611;1;3;1;3;25/07/2020;7;17:46:00;26;E09000017;E09000017;3;408;3;50;0;-1;0;-1;0;0;1;2;2;9;0;1;3;2;E01002528;8;30
2.02E+12;2020;10258606;520489;175475;-0.266838;51.465429;1;3;2;1;25/07/2020;7;17:50:00;24;E09000027;E09000027;4;351;6;30;0;-1;0;-1;0;9;1;1;2;0;0;1;3;2;E01003807;8;30
2.02E+12;2020;10258504;537369;185414;-0.020111;51.550902;1;3;2;1;25/07/2020;7;18:10:00;4;E09000012;E09000012;3;12;3;40;5;2;3;106;0;0;1;1;1;0;0;2;1;2;E01001846;9;30
2.02E+12;2020;10258511;533287;192919;-0.076104;51.619322;1;3;2;1;25/07/2020;7;18:59:00;32;E09000010;E09000010;6;0;6;30;0;-1;0;-1;0;0;1;1;2;0;0;1;1;2;E01001467;9;30
2.02E+12;2020;10258667;525236;173665;-0.199176;51.448133;1;3;2;1;25/07/2020;7;19:00:00;10;E09000032;E09000032;3;218;9;30;0;-1;0;-1;9;5;1;1;1;0;0;1;3;2;E01004593;9;30
2.02E+12;2020;10262649;532884;168299;-0.091191;51.398169;1;3;2;1;25/07/2020;7;19:00:00;20;E09000008;E09000008;4;266;9;30;3;4;6;0;9;1;1;1;9;0;0;1;3;2;E01001111;9;30
2.02E+12;2020;10258525;524669;182876;-0.204081;51.531039;1;3;3;2;25/07/2020;7;19:40:00;1;E09000033;E09000033;6;0;6;20;7;4;6;0;0;0;1;2;2;0;0;1;1;2;E01004723;9;30
2.02E+12;2020;10258690;530835;190946;-0.112237;51.602167;1;3;2;1;25/07/2020;7;19:45:00;31;E09000014;E09000014;3;105;6;30;5;4;6;0;0;5;1;1;1;0;0;1;3;2;E01002102;9;30
2.02E+12;2020;10258532;546199;171508;0.101399;51.423732;1;2;2;4;25/07/2020;7;20:00:00;18;E09000004;E09000004;3;2001;6;30;6;4;3;222;0;0;4;2;2;0;0;1;1;2;E01000457;10;30
2.02E+12;2020;10258565;536095;183175;-0.039339;51.53109;1;3;2;1;25/07/2020;7;20:00:00;5;E09000030;E09000030;4;135;6;20;3;4;6;0;2;4;1;1;2;0;0;1;1;2;E01004230;10;30
2.02E+12;2020;10258507;551161;188197;0.179857;51.572384;1;3;2;1;25/07/2020;7;20:01:00;15;E09000016;E09000016;3;125;3;40;0;-1;0;-1;0;0;1;1;2;0;0;1;1;2;E01002350;10;30
2.02E+12;2020;10258506;553798;187761;0.217687;51.567754;1;3;2;1;25/07/2020;7;20:10:00;15;E09000016;E09000016;6;0;6;30;3;4;6;0;0;0;1;2;2;0;0;1;1;2;E01002367;10;30
2.02E+12;2020;10258546;537011;187921;-0.024295;51.573517;1;3;2;1;25/07/2020;7;20:30:00;13;E09000031;E09000031;5;0;6;30;3;4;6;0;0;0;1;2;2;0;0;1;1;2;E01004421;10;30
2.02E+12;2020;10258612;532198;168847;-0.100842;51.403254;1;3;1;1;25/07/2020;7;20:40:00;20;E09000008;E09000008;4;273;9;20;3;2;6;0;9;5;7;2;2;9;0;1;3;2;E01001151;10;30
2.02E+12;2020;10258523;528866;173538;-0.147012;51.446178;1;3;2;1;25/07/2020;7;20:55:00;10;E09000032;E09000032;5;0;6;20;0;-1;0;-1;0;0;4;2;2;0;0;1;1;2;E01004473;10;30
2.02E+12;2020;10258542;531313;167718;-0.113975;51.393313;1;3;2;2;25/07/2020;7;21:00:00;20;E09000008;E09000008;4;266;9;20;3;4;3;235;9;9;4;2;2;0;0;1;3;2;E01001183;10;30
2.02E+12;2020;10258535;553144;190248;0.209341;51.590277;1;3;2;2;25/07/2020;7;21:08:00;15;E09000016;E09000016;3;118;6;30;0;-1;0;-1;0;0;4;2;2;0;0;1;1;2;E01002383;10;30
2.02E+12;2020;10258516;523988;175112;-0.216619;51.461412;1;2;2;1;25/07/2020;7;21:11:00;10;E09000032;E09000032;3;219;3;30;0;-1;0;-1;0;5;4;2;2;0;0;1;1;2;E01004609;10;30
2.02E+12;2020;10258522;538274;181441;-0.008625;51.514979;1;3;2;1;25/07/2020;7;21:15:00;5;E09000030;E09000030;3;12;2;30;0;-1;0;-1;0;0;4;2;2;0;0;1;1;2;E01004246;10;30
2.02E+12;2020;10258580;536437;192020;-0.030982;51.610489;1;3;2;2;25/07/2020;7;21:27:00;13;E09000031;E09000031;3;406;3;50;0;-1;0;-1;0;0;4;2;2;0;0;1;1;2;E01004456;10;30
2.02E+12;2020;10258531;512916;184793;-0.372829;51.550738;1;3;3;2;25/07/2020;7;21:30:00;27;E09000009;E09000009;6;0;6;20;3;4;5;0;0;0;4;2;2;0;0;1;1;2;E01001317;10;30
2.02E+12;2020;10258553;548140;170605;0.128918;51.415114;1;2;3;3;25/07/2020;7;21:31:00;18;E09000004;E09000004;4;2173;6;40;0;-1;0;-1;0;0;4;2;2;0;0;1;1;2;E01000383;10;30
2.02E+12;2020;10258554;519332;192800;-0.277616;51.621382;1;3;2;1;25/07/2020;7;22:10:00;30;E09000003;E09000003;3;41;3;50;7;2;5;0;0;5;4;2;2;0;0;1;1;2;E01000191;11;30
2.02E+12;2020;10274958;529210;191910;-0.135332;51.611205;1;3;2;2;25/07/2020;7;22:10:00;32;E09000010;E09000010;3;406;3;30;99;2;3;109;0;1;4;2;2;0;0;1;3;2;E01001528;11;30
2.02E+12;2020;10258533;530333;182950;-0.122443;51.530427;1;2;1;1;25/07/2020;7;22:22:00;2;E09000007;E09000007;3;501;6;30;3;4;3;501;0;4;4;1;2;0;0;1;1;2;E01000939;11;30
2.02E+12;2020;10258552;543249;178589;0.061865;51.488113;1;3;2;1;25/07/2020;7;22:36:00;6;E09000011;E09000011;4;210;6;30;9;2;6;0;0;5;4;1;2;0;0;1;1;2;E01001705;11;30
2.02E+12;2020;10258534;523890;182879;-0.215304;51.531238;1;3;2;1;25/07/2020;7;22:45:00;1;E09000033;E09000033;4;450;6;20;0;-1;0;-1;0;0;4;8;2;0;0;1;1;2;E01004720;11;30
2.02E+12;2020;10260637;525926;183745;-0.185658;51.53857;1;3;2;1;25/07/2020;7;23:07:00;2;E09000007;E09000007;4;507;9;30;0;-1;0;-1;9;9;7;1;1;9;9;1;3;2;E01000934;11;30
2.02E+12;2020;10265416;520834;182339;-0.259525;51.527046;1;3;2;1;26/07/2020;1;00:30:00;27;E09000009;E09000009;5;0;9;20;3;4;6;0;0;0;7;1;1;0;0;1;3;2;E01001246;0;30
2.02E+12;2020;10258548;525428;178710;-0.194626;51.493431;1;3;2;1;26/07/2020;1;01:46:00;12;E09000020;E09000020;3;3220;2;30;3;4;6;0;0;0;4;8;1;0;0;1;1;2;E01002851;0;30
2.02E+12;2020;10258555;551367;181687;0.180031;51.513836;1;3;2;1;26/07/2020;1;03:16:00;15;E09000016;E09000016;3;13;3;70;0;-1;0;-1;0;0;7;2;2;0;0;1;3;2;E01002344;1;30
2.02E+12;2020;10258556;526728;181233;-0.175003;51.515816;1;3;2;1;26/07/2020;1;03:38:00;1;E09000033;E09000033;3;4205;3;20;7;2;5;0;0;4;4;1;1;0;0;1;1;2;E01004682;1;30
2.02E+12;2020;10258575;541155;190332;0.036431;51.594159;1;2;2;1;26/07/2020;1;07:50:00;14;E09000026;E09000026;3;406;1;30;1;4;3;113;0;0;1;1;1;0;2;1;1;2;E01003764;3;30
2.02E+12;2020;10258562;525207;167440;-0.201789;51.392193;1;2;2;1;26/07/2020;1;08:16:00;22;E09000024;E09000024;3;239;6;30;3;4;4;278;0;1;1;2;1;0;0;1;1;2;E01003452;4;30
2.02E+12;2020;10258676;516270;173294;-0.328262;51.446708;1;3;1;1;26/07/2020;1;08:58:00;24;E09000027;E09000027;3;305;2;20;6;2;3;310;0;5;1;1;1;6;0;1;1;2;E01003896;4;30
2.02E+12;2020;10258815;542593;183574;0.054438;51.533072;1;2;2;1;26/07/2020;1;11:20:00;17;E09000025;E09000025;3;117;9;30;6;2;3;124;9;9;1;1;1;9;0;1;3;2;E01003521;5;30
2.02E+12;2020;10258578;520887;186269;-0.257412;51.562355;1;3;2;1;26/07/2020;1;11:50:00;28;E09000005;E09000005;3;4088;3;30;6;4;6;0;0;0;1;1;1;0;0;1;1;2;E01000627;5;30
2.02E+12;2020;10258571;518464;164330;-0.299695;51.365687;1;3;2;1;26/07/2020;1;12:00:00;23;E09000021;E09000021;6;0;3;20;9;4;6;0;0;0;1;1;1;0;0;1;1;2;E01002942;6;30
2.02E+12;2020;10258573;528933;183618;-0.14237;51.536751;1;3;2;1;26/07/2020;1;12:40:00;2;E09000007;E09000007;3;503;2;20;3;4;6;0;0;4;1;8;2;0;0;1;1;2;E01000948;6;30
2.02E+12;2020;10258734;529454;175307;-0.137909;51.461942;1;3;2;1;26/07/2020;1;13:26:00;9;E09000022;E09000022;3;24;6;20;0;-1;0;-1;0;5;1;1;1;0;0;1;3;2;E01003039;6;30
2.02E+12;2020;10258662;543378;189552;0.068183;51.58659;1;3;2;1;26/07/2020;1;13:53:00;14;E09000026;E09000026;5;0;1;30;2;4;6;0;0;9;1;2;2;0;0;1;3;2;E01003680;6;30
2.02E+12;2020;10258577;527773;181928;-0.159699;51.521826;1;3;2;1;26/07/2020;1;13:56:00;1;E09000033;E09000033;3;501;3;20;6;2;3;41;0;1;1;2;2;0;0;1;1;2;E01004662;6;30
2.02E+12;2020;10258576;516449;186707;-0.321263;51.567224;1;2;2;1;26/07/2020;1;13:57:00;28;E09000005;E09000005;3;404;1;30;1;4;3;404;0;0;1;1;1;0;0;1;1;2;E01000563;6;30
2.02E+12;2020;10258579;530640;185824;-0.116954;51.556184;1;3;2;1;26/07/2020;1;14:00:00;3;E09000019;E09000019;3;503;2;20;6;2;3;1;0;5;1;1;1;0;0;1;1;2;E01002731;7;30
2.02E+12;2020;10258587;524392;175314;-0.210736;51.463139;1;3;2;1;26/07/2020;1;14:10:00;10;E09000032;E09000032;3;3209;6;30;1;4;6;0;0;1;1;1;1;0;0;1;1;2;E01004602;7;30
2.02E+12;2020;10258592;509564;188333;-0.420051;51.583217;1;3;2;1;26/07/2020;1;14:25:00;26;E09000017;E09000017;6;0;1;30;1;4;6;0;0;0;1;1;1;0;0;1;1;2;E01002430;7;30
2.02E+12;2020;10258604;506841;181018;-0.461556;51.51799;1;3;2;1;26/07/2020;1;14:45:00;26;E09000017;E09000017;3;408;1;30;1;4;6;0;0;0;1;1;1;0;0;1;1;2;E01002553;7;30
2.02E+12;2020;10258857;531548;183114;-0.104876;51.531619;1;3;2;4;26/07/2020;1;15:00:00;3;E09000019;E09000019;3;501;2;20;3;2;6;0;9;9;1;2;9;0;0;1;3;2;E01002707;7;30
2.02E+12;2020;10258663;543931;185210;0.074383;51.547434;1;3;2;2;26/07/2020;1;15:13:00;14;E09000026;E09000026;6;0;6;30;0;-1;0;-1;0;0;1;1;1;0;0;1;3;2;E01003734;7;30
2.02E+12;2020;10258694;535962;175789;-0.0441;51.464748;1;3;2;1;26/07/2020;1;15:20:00;7;E09000023;E09000023;5;0;6;20;3;4;6;0;0;8;1;1;1;0;0;1;3;2;E01003342;7;30
2.02E+12;2020;10259013;522375;168280;-0.242184;51.40036;1;3;2;1;26/07/2020;1;15:20:00;22;E09000024;E09000024;6;0;2;30;0;-1;0;-1;0;5;1;1;1;0;0;1;3;2;E01003470;7;30
2.02E+12;2020;10258583;532309;169056;-0.099169;51.405106;1;3;2;1;26/07/2020;1;15:33:00;20;E09000008;E09000008;6;0;6;30;9;4;6;0;0;0;1;1;1;0;0;1;1;2;E01001152;7;30
2.02E+12;2020;10258591;524960;184219;-0.199411;51.543045;1;3;1;2;26/07/2020;1;16:00:00;28;E09000005;E09000005;3;5;6;30;3;4;6;0;0;0;1;1;1;1;0;1;1;2;E01000545;8;30
2.02E+12;2020;10258584;515101;188199;-0.340214;51.58091;1;3;2;1;26/07/2020;1;16:05:00;29;E09000015;E09000015;5;0;2;20;6;4;5;0;0;1;1;2;2;0;0;1;1;2;E01002129;8;30
2.02E+12;2020;10258594;529497;176014;-0.137032;51.468286;1;3;2;1;26/07/2020;1;16:05:00;9;E09000022;E09000022;5;0;6;20;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01003036;8;30
2.02E+12;2020;10258586;529614;180963;-0.133533;51.512735;1;2;1;1;26/07/2020;1;16:28:00;1;E09000033;E09000033;5;0;2;20;6;4;5;0;0;4;1;1;1;0;0;1;1;2;E01033596;8;30
2.02E+12;2020;10260782;513626;185536;-0.362353;51.557274;1;3;2;1;26/07/2020;1;16:30:00;27;E09000009;E09000009;3;312;6;20;6;2;3;4090;0;5;1;1;1;0;0;1;3;2;E01001316;8;30
2.02E+12;2020;10259830;538801;189555;0.002163;51.587762;1;2;2;1;26/07/2020;1;17:00:00;13;E09000031;E09000031;6;0;6;20;0;-1;0;-1;0;0;1;1;1;0;0;1;3;2;E01004471;8;30
2.02E+12;2020;10258585;529214;182817;-0.138615;51.529488;1;3;2;1;26/07/2020;1;17:10:00;2;E09000007;E09000007;3;400;3;20;3;4;6;0;0;5;1;1;2;0;0;1;1;2;E01000945;8;30
2.02E+12;2020;10258743;527913;170552;-0.161796;51.419558;1;3;2;1;26/07/2020;1;17:15:00;22;E09000024;E09000024;3;217;6;20;0;-1;0;-1;9;5;1;8;1;0;0;1;3;2;E01003393;8;30
2.02E+12;2020;10258593;530365;186056;-0.120832;51.558332;1;3;4;1;26/07/2020;1;17:42:00;3;E09000019;E09000019;3;1;6;20;3;2;5;0;0;0;1;1;1;0;0;1;1;2;E01002786;8;30
2.02E+12;2020;10258597;533762;170946;-0.07758;51.42175;1;2;2;1;26/07/2020;1;17:43:00;8;E09000028;E09000028;3;212;6;30;0;-1;0;-1;0;0;1;2;2;0;0;1;1;2;E01003948;8;30
2.02E+12;2020;10258643;517108;184692;-0.312429;51.548978;1;3;2;1;26/07/2020;1;17:45:00;28;E09000005;E09000005;3;4005;6;40;3;4;6;0;0;0;1;1;1;0;1;1;1;2;E01000475;8;30
2.02E+12;2020;10258795;520978;189512;-0.254983;51.591482;1;3;2;1;26/07/2020;1;18:15:00;30;E09000003;E09000003;3;5150;6;30;8;9;6;0;0;0;1;2;1;9;9;1;3;2;E01000148;9;30
2.02E+12;2020;10258732;530520;169093;-0.124861;51.405853;1;3;2;1;26/07/2020;1;19:10:00;20;E09000008;E09000008;6;0;9;20;0;-1;0;-1;9;0;1;1;1;0;0;1;3;2;E01001090;9;30
2.02E+12;2020;10258595;541300;158582;0.025854;51.30882;1;3;1;1;26/07/2020;1;19:30:00;19;E09000006;E09000006;6;0;6;30;0;-1;0;-1;0;0;1;1;1;0;0;1;1;2;E01000655;9;30
2.02E+12;2020;10258697;537039;180725;-0.026691;51.508846;1;3;2;1;26/07/2020;1;19:30:00;5;E09000030;E09000030;3;1206;6;20;99;2;6;0;0;9;1;9;9;0;0;1;3;2;E01004277;9;30
2.02E+12;2020;10258934;530536;173995;-0.122827;51.449903;1;3;2;1;26/07/2020;1;19:35:00;9;E09000022;E09000022;3;23;3;30;3;4;6;0;0;0;1;1;1;0;0;1;3;2;E01003024;9;30
2.02E+12;2020;10258656;538587;173670;-0.007165;51.44507;1;3;3;2;26/07/2020;1;19:36:00;7;E09000023;E09000023;3;205;6;30;9;9;6;0;0;0;1;1;1;0;0;1;3;2;E01003224;9;30
2.02E+12;2020;10258603;531767;168471;-0.107174;51.399975;1;3;1;1;26/07/2020;1;19:37:00;20;E09000008;E09000008;6;0;6;30;9;4;6;0;0;0;1;1;1;0;0;1;1;2;E01000996;9;30
2.02E+12;2020;10258600;526092;177612;-0.185458;51.483415;1;3;2;1;26/07/2020;1;20:00:00;12;E09000020;E09000020;3;308;6;30;6;2;3;3220;0;0;1;1;1;0;0;1;1;2;E01002897;10;30
2.02E+12;2020;10258602;517511;180677;-0.307959;51.512808;1;3;2;2;26/07/2020;1;20:00:00;27;E09000009;E09000009;3;4020;6;20;3;1;6;0;0;4;4;1;2;0;0;1;1;2;E01001221;10;30
2.02E+12;2020;10258599;534650;180902;-0.061027;51.51101;1;2;2;1;26/07/2020;1;20:08:00;5;E09000030;E09000030;4;108;6;20;6;2;4;126;0;4;1;1;2;0;0;1;1;2;E01004295;10;30
2.02E+12;2020;10258675;520396;184144;-0.265219;51.543362;1;3;2;1;26/07/2020;1;21:00:00;28;E09000005;E09000005;6;0;3;20;0;-1;0;-1;0;0;4;1;1;0;0;1;1;2;E01033456;10;30
2.02E+12;2020;10258670;530321;183568;-0.122387;51.535983;1;2;1;1;26/07/2020;1;21:09:00;2;E09000007;E09000007;3;5200;6;20;0;-1;0;-1;0;4;4;1;1;0;0;1;1;2;E01000953;10;30
2.02E+12;2020;10258601;549752;186141;0.158666;51.554286;1;3;1;1;26/07/2020;1;21:10:00;16;E09000002;E09000002;6;0;6;30;0;-1;0;-1;0;0;4;2;1;0;0;1;1;2;E01000064;10;30
2.02E+12;2020;10258633;535011;181282;-0.055682;51.514339;1;3;2;1;26/07/2020;1;21:19:00;5;E09000030;E09000030;3;13;6;30;6;4;6;0;0;4;4;1;1;0;0;1;1;2;E01004326;10;30
2.02E+12;2020;10258607;531789;188516;-0.099382;51.580108;1;3;2;1;26/07/2020;1;21:21:00;31;E09000014;E09000014;3;105;6;20;6;4;6;0;0;5;4;1;1;0;0;1;1;2;E01001999;10;30
2.02E+12;2020;10258825;524401;185008;-0.207189;51.550259;1;3;2;2;26/07/2020;1;21:24:00;28;E09000007;E09000007;3;5;2;30;3;2;5;0;2;5;4;1;1;0;0;1;1;2;E01000875;10;30
2.02E+12;2020;10258885;525402;185224;-0.192683;51.551979;1;3;2;1;26/07/2020;1;21:35:00;2;E09000007;E09000007;4;510;6;20;3;4;4;510;0;9;4;9;1;9;0;1;3;2;E01000969;10;30
2.02E+12;2020;10258693;513239;172236;-0.372197;51.437813;1;3;1;1;26/07/2020;1;22:10:00;24;E09000027;E09000027;6;0;2;20;99;9;6;0;9;9;7;1;1;9;9;1;3;2;E01003903;11;30
2.02E+12;2020;10258680;546300;177570;0.105356;51.478176;1;3;2;1;27/07/2020;2;02:50:00;6;E09000011;E09000011;3;209;6;30;3;4;6;0;0;0;4;1;1;0;0;1;1;2;E01032567;1;30
2.02E+12;2020;10258684;534988;167080;-0.061428;51.386718;1;2;4;2;27/07/2020;2;03:43:00;20;E09000008;E09000008;3;222;6;30;0;-1;0;-1;0;0;4;1;1;0;7;1;1;2;E01000992;1;30
2.02E+12;2020;10258685;510711;184430;-0.404732;51.547912;1;3;2;2;27/07/2020;2;05:03:00;26;E09000017;E09000017;3;40;3;70;0;-1;0;-1;0;0;1;2;2;0;0;1;1;2;E01002499;2;30
2.02E+12;2020;10258687;535851;185124;-0.042103;51.548663;1;3;2;1;27/07/2020;2;05:35:00;4;E09000012;E09000012;3;102;6;20;3;4;5;0;0;4;1;2;2;0;0;1;1;2;E01001733;2;30
2.02E+12;2020;10258745;531180;176936;-0.112474;51.476184;1;3;2;1;27/07/2020;2;06:50:00;9;E09000022;E09000022;3;23;3;20;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01003184;3;30
2.02E+12;2020;10258698;537099;187650;-0.023131;51.57106;1;2;1;1;27/07/2020;2;07:21:00;13;E09000031;E09000031;3;104;6;20;3;4;5;0;0;0;1;1;2;0;0;1;1;2;E01004424;3;30
2.02E+12;2020;10258699;546026;174548;0.100166;51.451093;1;3;1;1;27/07/2020;2;07:30:00;18;E09000004;E09000004;3;210;6;30;0;-1;0;-1;9;5;1;9;2;0;0;1;3;2;E01000341;3;30
2.02E+12;2020;10259228;525741;178277;-0.190274;51.48947;1;2;1;1;27/07/2020;2;07:30:00;12;E09000020;E09000020;3;3218;2;20;6;2;3;3220;0;8;1;1;1;0;0;1;3;2;E01002894;3;30
2.02E+12;2020;10258828;536583;181254;-0.033052;51.51371;1;3;1;1;27/07/2020;2;07:45:00;5;E09000030;E09000030;6;0;6;30;99;9;6;0;9;1;1;1;1;0;0;1;3;2;E01004254;3;30
2.02E+12;2020;10258711;526676;177868;-0.17696;51.485586;1;3;3;1;27/07/2020;2;07:55:00;12;E09000020;E09000020;5;0;6;30;3;4;6;0;0;0;1;1;2;0;0;1;1;2;E01002911;3;30
2.02E+12;2020;10258728;533175;184205;-0.081021;51.541042;1;3;2;1;27/07/2020;2;08:00:00;4;E09000012;E09000012;5;0;6;20;3;4;6;0;0;0;1;1;2;0;0;1;1;2;E01001751;4;30
2.02E+12;2020;10258700;533316;196180;-0.074443;51.64862;1;3;2;1;27/07/2020;2;08:05:00;32;E09000010;E09000010;6;0;6;30;3;4;6;0;0;0;1;2;2;0;0;1;1;2;E01001512;4;30
2.02E+12;2020;10258736;541016;175721;0.02858;51.462902;1;3;3;1;27/07/2020;2;08:21:00;6;E09000011;E09000011;3;2;3;50;9;2;6;0;0;0;1;2;2;0;3;1;1;2;E01033726;4;30
2.02E+12;2020;10259017;533149;172332;-0.08587;51.43435;1;3;1;1;27/07/2020;2;08:45:00;8;E09000028;E09000028;6;0;7;20;0;-1;0;-1;0;0;1;2;2;5;0;1;3;2;E01003946;4;30
2.02E+12;2020;10258865;525644;183364;-0.189858;51.535209;1;3;2;1;27/07/2020;2;09:30:00;2;E09000033;E09000033;3;5;6;20;6;4;4;414;0;0;4;1;1;0;0;1;1;2;E01004710;4;30
